Age,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Outstanding_Debt,Total_EMI_per_month,Amount_invested_monthly,Credit_Mix_encoded,Payment_of_Min_Amount_encoded,Credit_Score_Good,Credit_Score_Poor,Credit_Score_Standard
-0.6481122526532667,-0.3155754902666628,-1.2429921554107521,-0.6753909658035029,-0.9713454579235193,-1.2140783787129479,-0.12094536098831601,-0.7037949481290621,-0.8169862301278754,0.6365583851917159,1,0,1.0,0.0,0.0
-0.05806312411957298,3.1040527738417207,-1.6268608377311675,-0.20308317293484437,-0.11088368675818869,-1.0717050238422487,-0.10287201977689302,0.08309589372132269,2.153881198185136,0.14562750071254388,1,0,1.0,0.0,0.0
-0.05806312411957298,3.1040527738417207,-1.6268608377311675,-0.20308317293484437,-0.11088368675818869,-0.5022116043594526,-0.11190869038260452,0.08309589372132269,2.153881198185136,0.7722558343830236,1,0,1.0,0.0,0.0
-0.05806312411957298,0.6718305266625363,-1.6268608377311675,-0.20308317293484437,-0.11088368675818869,-0.8581449915362003,-0.10739035507974877,0.08309589372132269,2.153881198185136,0.9899334738445819,1,0,1.0,0.0,0.0
-0.05806312411957298,3.1040527738417207,-1.6268608377311675,-0.20308317293484437,-0.11088368675818869,-0.7157716366655011,-0.11642702568546026,0.08309589372132269,2.153881198185136,2.698297873482244,1,0,1.0,0.0,0.0
-0.05806312411957298,3.1040527738417207,-1.6268608377311675,-0.20308317293484437,-0.11088368675818869,-0.8581449915362003,-0.11190869038260452,0.08309589372132269,2.153881198185136,1.067002945564433,1,0,0.0,0.0,1.0
-0.05806312411957298,3.1040527738417207,-1.6268608377311675,-0.20308317293484437,-0.11088368675818869,-0.8581449915362003,-0.11190869038260452,0.08309589372132269,2.153881198185136,0.9899334738445819,1,0,0.0,0.0,1.0
1.9087673043260727,-0.4746093158251266,-1.2429921554107521,-0.20308317293484437,-0.9713454579235193,-1.4276384110189966,-0.11190869038260452,-0.6728708302575527,-0.8482443162713328,-0.7020886668430708,1,0,0.0,0.0,1.0
1.9087673043260727,-0.4746093158251266,-1.2429921554107521,-0.20308317293484437,-0.9713454579235193,-1.0717050238422487,-0.12546369629117177,-0.6728708302575527,-0.8482443162713328,-0.2776419479024861,1,0,0.0,0.0,1.0
2.007108825748355,-0.4746093158251266,-1.2429921554107521,-0.20308317293484437,-0.9713454579235193,-0.9293316689715498,-0.11190869038260452,-0.6728708302575527,-0.8482443162713328,1.156066286479069,1,0,0.0,0.0,1.0
2.007108825748355,-0.4746093158251266,-1.2429921554107521,-0.20308317293484437,-0.9713454579235193,-1.0717050238422487,-0.11190869038260452,-0.6728708302575527,-0.8482443162713328,0.9899334738445819,1,0,0.0,0.0,1.0
2.007108825748355,-0.4746093158251266,-1.2429921554107521,-0.20308317293484437,-0.9713454579235193,-1.0717050238422487,-0.02935442719383973,-0.6728708302575527,-0.8482443162713328,-0.7987877344382863,1,0,0.0,0.0,1.0
-1.3365029026092428,-0.3846007709362499,0.6763512561913253,-0.20308317293484437,-1.4015763435061848,-1.0717050238422487,0.009901748080983389,-0.321803739291895,-1.0619745431184298,1.1987643529155878,2,1,0.0,0.0,1.0
-1.3365029026092428,0.03792519274278789,0.6763512561913253,-0.20308317293484437,-1.4015763435061848,-1.0717050238422487,-0.07124367265690276,-0.321803739291895,-1.0619745431184298,-1.1258767322302534,2,1,0.0,0.0,1.0
-1.3365029026092428,-0.3846007709362499,0.6763512561913253,-0.20308317293484437,-1.4015763435061848,-0.7157716366655011,-0.07124367265690276,-0.321803739291895,-1.0619745431184298,0.2681231685095867,2,1,0.0,0.0,1.0
-0.35308768838641985,0.7872884814420181,-0.4752547907699211,-0.20308317293484437,-1.4015763435061848,-0.8581449915362003,-0.10739035507974877,-0.7678641285387547,-1.0619745431184298,-0.03283190837055048,1,0,1.0,0.0,0.0
-0.35308768838641985,0.7872884814420181,-0.4752547907699211,-0.20308317293484437,-1.4015763435061848,-0.8581449915362003,-0.10739035507974877,-0.7678641285387547,-1.0619745431184298,-1.0773389528121116,1,0,1.0,0.0,0.0
-0.4514292098087021,0.03792519274278789,1.0602199385117408,0.7415324128024726,-0.11088368675818869,0.779148589476839,-0.07576200795975851,0.5353681637363932,-0.14434215980282183,0.4500325108027048,2,1,0.0,1.0,0.0
-1.139819859764678,0.6718305266625363,-1.2429921554107521,-0.20308317293484437,-0.11088368675818869,-0.6445849592301517,-0.07576200795975851,0.16734523125460338,1.8921840686757443,0.6966254903061365,1,0,1.0,0.0,0.0
-1.0414783383423958,2.228198573842919,-1.2429921554107521,-0.20308317293484437,-0.11088368675818869,-0.6445849592301517,-0.02935442719383973,0.16734523125460338,1.8921840686757443,0.6031490052976259,1,0,1.0,0.0,0.0
-1.0414783383423958,2.228198573842919,-1.2429921554107521,-0.20308317293484437,-0.11088368675818869,-0.6445849592301517,-0.08931701386832576,0.16734523125460338,1.8921840686757443,0.9833600810085975,1,0,0.0,0.0,1.0
0.9253520901032498,-0.39509442758562996,-1.6268608377311675,0.26922461993381414,-0.541114572340854,-1.2852650561482974,-0.13901870219973902,-0.9107824815307792,-0.4550295715120104,1.4128603473254242,1,0,1.0,0.0,0.0
0.9253520901032498,-0.39509442758562996,-1.6268608377311675,0.26922461993381414,-0.541114572340854,-1.356451733583647,-0.13901870219973902,-0.9107824815307792,-0.4550295715120104,-0.15283872090287778,1,0,1.0,0.0,0.0
0.5319860044141207,-0.3489825761721733,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,-0.288651572053404,-0.048651996142624006,0.11231766314274168,-0.21556397062244415,-0.8099946717324131,2,1,0.0,0.0,1.0
0.5319860044141207,0.03792519274278789,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,-0.288651572053404,-0.048651996142624006,0.11231766314274168,-0.21556397062244415,1.1351472453718996,2,1,0.0,0.0,1.0
0.5319860044141207,-0.3489825761721733,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,-0.2174648946180545,-0.03961532553691251,0.11231766314274168,-0.21556397062244415,-1.2469411045532925,2,1,0.0,0.0,1.0
0.5319860044141207,-0.3489825761721733,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,-0.288651572053404,-0.048651996142624006,0.11231766314274168,-0.21556397062244415,0.8740510013720155,2,1,0.0,0.0,1.0
0.5319860044141207,-0.3489825761721733,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,-0.288651572053404,-0.048651996142624006,0.11231766314274168,-0.21556397062244415,-0.7834600056680104,2,1,0.0,0.0,1.0
0.5319860044141207,-0.3489825761721733,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,-0.288651572053404,-0.048651996142624006,0.11231766314274168,-0.21556397062244415,-1.1474279097963347,2,1,0.0,0.0,1.0
0.6303275258364031,-0.3489825761721733,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,-0.288651572053404,-0.06220700205119126,0.11231766314274168,-0.21556397062244415,-1.2393856875587907,2,1,0.0,0.0,1.0
-0.15640464554185526,1.2649484196166927,-0.8591234730903367,0.26922461993381414,-0.541114572340854,-1.1428917012775983,-0.13901870219973902,-0.31447574927494965,0.6979913621864408,1.407458544111045,1,0,0.0,0.0,1.0
-0.15640464554185526,1.2649484196166927,-0.8591234730903367,0.26922461993381414,-0.541114572340854,-1.1428917012775983,-0.12998203159402752,-0.31447574927494965,0.6979913621864408,0.9899334738445819,1,0,0.0,0.0,1.0
-0.15640464554185526,1.2649484196166927,-0.8591234730903367,0.26922461993381414,-0.541114572340854,-1.1428917012775983,-0.12998203159402752,-0.31447574927494965,0.6979913621864408,1.226895801424728,1,0,1.0,0.0,0.0
0.04027839730270931,0.3305429731356337,0.2924825738709098,-0.6753909658035029,-0.11088368675818869,-0.7157716366655011,-0.10287201977689302,-1.1838459372237529,0.5576182981113652,0.8779962173140143,2,1,0.0,0.0,1.0
0.04027839730270931,0.3305429731356337,0.2924825738709098,-0.6753909658035029,-0.11088368675818869,-0.7157716366655011,-0.09383534917118151,-1.1838459372237529,0.5576182981113652,-0.10388783298760974,2,1,0.0,0.0,1.0
0.04027839730270931,0.3305429731356337,0.2924825738709098,-0.6753909658035029,-0.11088368675818869,-0.7157716366655011,-0.10287201977689302,-1.1838459372237529,0.5576182981113652,0.7747650209280613,2,1,0.0,0.0,1.0
0.1386199187249916,0.3305429731356337,0.2924825738709098,-0.6753909658035029,-0.11088368675818869,-0.7157716366655011,-0.10287201977689302,-1.1838459372237529,0.5576182981113652,0.045465850000995046,2,1,0.0,0.0,1.0
0.43364448299183844,-1.2570268022279374,0.2924825738709098,-0.20308317293484437,1.6100398555724726,0.20965516999404268,-0.09835368447403726,1.548333134524939,-0.5861146865534873,-1.1543508867284462,2,1,0.0,1.0,0.0
0.43364448299183844,-1.2570268022279374,0.2924825738709098,-0.20308317293484437,1.6100398555724726,0.13846849255869317,-0.10739035507974877,1.548333134524939,-0.5861146865534873,-1.2936356137854088,2,1,0.0,1.0,0.0
0.43364448299183844,-1.2570268022279374,0.2924825738709098,-0.20308317293484437,1.6100398555724726,0.13846849255869317,-0.09835368447403726,1.548333134524939,-0.5861146865534873,-1.000998545962884,2,1,0.0,1.0,0.0
0.43364448299183844,-1.2570268022279374,0.2924825738709098,-0.20308317293484437,1.6100398555724726,0.20965516999404268,-0.11190869038260452,1.548333134524939,-0.5861146865534873,-0.977228602286409,2,1,0.0,1.0,0.0
0.43364448299183844,0.03792519274278789,0.2924825738709098,-0.20308317293484437,1.6100398555724726,0.06728181512334364,-0.09835368447403726,1.548333134524939,-0.5861146865534873,-1.195609925677644,2,1,0.0,1.0,0.0
0.23696144014727388,-0.548104157294886,1.0602199385117408,0.7415324128024726,0.749578084407142,-0.288651572053404,-0.09383534917118151,-0.5308431098983569,0.25733077352335415,-0.6049759330155416,2,1,0.0,0.0,1.0
0.23696144014727388,-0.548104157294886,1.0602199385117408,0.7415324128024726,0.749578084407142,-0.288651572053404,-0.09383534917118151,-0.5308431098983569,0.25733077352335415,-0.6779178298331328,2,1,0.0,0.0,1.0
0.23696144014727388,-0.548104157294886,1.0602199385117408,0.7415324128024726,0.749578084407142,-0.288651572053404,-0.07576200795975851,-0.5308431098983569,0.25733077352335415,-0.22495603985040044,2,1,0.0,0.0,1.0
0.23696144014727388,-0.548104157294886,1.0602199385117408,0.7415324128024726,0.749578084407142,-0.35983824948875354,-0.08028034326261427,-0.5308431098983569,0.25733077352335415,0.3537250906820603,2,1,0.0,0.0,1.0
-0.4514292098087021,-0.3513961390042663,0.2924825738709098,0.26922461993381414,-0.541114572340854,-0.8581449915362003,-0.07576200795975851,-0.46344814940405055,-0.4742319631602738,-0.6946020284809664,2,1,0.0,0.0,1.0
-0.4514292098087021,-0.3513961390042663,0.2924825738709098,0.26922461993381414,-0.541114572340854,-0.5733982817948021,-0.07576200795975851,-0.46344814940405055,-0.4742319631602738,0.32742487613990073,2,1,0.0,0.0,1.0
-0.4514292098087021,-0.3513961390042663,0.2924825738709098,0.26922461993381414,-0.541114572340854,-0.8581449915362003,-0.07576200795975851,-0.46344814940405055,-0.4742319631602738,-1.0692218416818808,2,1,0.0,0.0,1.0
-0.35308768838641985,0.03792519274278789,0.2924825738709098,0.26922461993381414,-0.541114572340854,-0.8581449915362003,-0.07576200795975851,-0.46344814940405055,-0.4742319631602738,-0.39585602560155486,2,1,0.0,0.0,1.0
-0.35308768838641985,-0.3513961390042663,0.2924825738709098,0.26922461993381414,-0.541114572340854,-0.8581449915362003,-0.06672533735404701,-0.46344814940405055,-0.4742319631602738,-0.5430233956229183,2,1,0.0,0.0,1.0
-1.434844424031525,0.03792519274278789,0.2924825738709098,0.7415324128024726,-1.4015763435061848,-0.288651572053404,-0.08931701386832576,0.07591446350471638,-1.0619745431184298,0.01164581506294377,2,1,0.0,0.0,1.0
-1.434844424031525,1.3863846734852892,0.2924825738709098,0.7415324128024726,-1.4015763435061848,-0.288651572053404,-0.08931701386832576,0.07591446350471638,-1.0619745431184298,-0.316284554855794,2,1,0.0,1.0,0.0
-1.434844424031525,1.3863846734852892,0.2924825738709098,0.7415324128024726,-1.4015763435061848,-0.288651572053404,-0.08028034326261427,0.07591446350471638,-1.0619745431184298,1.100167478195212,2,1,0.0,1.0,0.0
-1.434844424031525,1.3863846734852892,0.2924825738709098,0.7415324128024726,-1.4015763435061848,-0.288651572053404,-0.08931701386832576,0.07591446350471638,-1.0619745431184298,1.1147481648596849,2,1,0.0,1.0,0.0
1.0236936115255322,-0.36775317419463877,0.2924825738709098,0.7415324128024726,1.1798089699898073,-0.6445849592301517,-0.08479867856547,0.06095409003935238,0.27958105979080866,0.986178331170151,2,1,0.0,0.0,1.0
1.1220351329478144,-0.36775317419463877,0.2924825738709098,0.7415324128024726,1.1798089699898073,-0.6445849592301517,-0.08479867856547,0.06095409003935238,0.27958105979080866,-0.4883585205696339,2,1,0.0,0.0,1.0
1.1220351329478144,-0.36775317419463877,0.2924825738709098,0.7415324128024726,1.1798089699898073,-0.7157716366655011,-0.08479867856547,0.06095409003935238,0.27958105979080866,-1.1438653382089616,2,1,0.0,0.0,1.0
1.1220351329478144,-0.36775317419463877,0.2924825738709098,0.7415324128024726,1.1798089699898073,-0.6445849592301517,-0.08479867856547,0.06095409003935238,0.27958105979080866,1.2327261435787675,2,1,0.0,0.0,1.0
1.1220351329478144,-0.36775317419463877,0.2924825738709098,0.7415324128024726,1.1798089699898073,-0.6445849592301517,-0.08479867856547,0.06095409003935238,0.27958105979080866,1.1554781542397117,2,1,0.0,0.0,1.0
1.1220351329478144,-0.36775317419463877,0.2924825738709098,0.7415324128024726,1.1798089699898073,-0.9293316689715498,0.009901748080983389,0.06095409003935238,0.27958105979080866,0.32742487613990073,2,1,0.0,0.0,1.0
1.1220351329478144,-0.36775317419463877,0.2924825738709098,0.7415324128024726,1.1798089699898073,-0.5022116043594526,-0.08479867856547,0.06095409003935238,0.27958105979080866,2.0062419478597344,2,1,0.0,0.0,1.0
-0.8447952954978313,1.568666133090029,0.2924825738709098,0.26922461993381414,-1.4015763435061848,-0.14627821718270495,-0.10287201977689302,-1.2648033161648058,-1.0619745431184298,2.8956691422399263,2,1,0.0,0.0,1.0
-0.35308768838641985,-0.8857948933966536,0.2924825738709098,0.7415324128024726,0.749578084407142,2.274068815619179,0.017932446408961696,1.3538821009675959,-0.41654313322822306,-0.7220449910335689,0,1,0.0,1.0,0.0
-0.35308768838641985,-0.8857948933966536,0.2924825738709098,0.7415324128024726,0.749578084407142,2.2028821381838295,-0.05317033144547976,1.3538821009675959,-0.41654313322822306,-0.894616197675074,0,1,0.0,0.0,1.0
-0.25474616696413754,-0.8857948933966536,0.2924825738709098,0.7415324128024726,0.749578084407142,2.2028821381838295,-0.05317033144547976,1.3538821009675959,-0.41654313322822306,0.19063474268960542,0,1,0.0,1.0,0.0
-0.25474616696413754,-0.8857948933966536,0.2924825738709098,0.7415324128024726,0.749578084407142,2.3452554930545286,-0.05317033144547976,1.3538821009675959,-0.41654313322822306,-0.34275115046709265,0,1,0.0,0.0,1.0
0.6303275258364031,-0.7677318341946678,0.6763512561913253,-0.20308317293484437,-1.4015763435061848,0.7079619120414894,-0.08479867856547,-0.392220086439342,-1.0619745431184298,-1.0707248957206874,2,0,0.0,0.0,1.0
0.6303275258364031,0.03792519274278789,0.6763512561913253,-0.20308317293484437,-1.4015763435061848,0.7079619120414894,0.009901748080983389,-0.392220086439342,-1.0619745431184298,0.14492509825064095,2,0,0.0,1.0,0.0
0.6303275258364031,0.03792519274278789,0.6763512561913253,-0.20308317293484437,-1.4015763435061848,0.7079619120414894,-0.08479867856547,-0.392220086439342,-1.0619745431184298,-0.02001764220707266,2,0,0.0,1.0,0.0
0.6303275258364031,-0.7677318341946678,0.6763512561913253,-0.20308317293484437,-1.4015763435061848,0.7079619120414894,-0.07124367265690276,-0.392220086439342,-1.0619745431184298,0.3033131731260471,2,0,0.0,1.0,0.0
0.6303275258364031,-0.42610655867438574,0.6763512561913253,-0.20308317293484437,0.749578084407142,1.989322105877781,0.017932446408961696,0.49957375096131407,-0.5725754390962432,-1.3497136641186975,0,1,0.0,1.0,0.0
0.6303275258364031,-1.0494189734702772,0.6763512561913253,-0.20308317293484437,0.749578084407142,1.989322105877781,-0.035096990234056755,0.49957375096131407,-0.5725754390962432,-0.5984868097182303,0,1,0.0,1.0,0.0
0.6303275258364031,-1.0494189734702772,0.6763512561913253,-0.20308317293484437,0.749578084407142,2.2028821381838295,0.017932446408961696,0.49957375096131407,-0.5725754390962432,-0.8518026696853946,0,1,0.0,1.0,0.0
0.7286690472586853,-1.0494189734702772,0.6763512561913253,-0.20308317293484437,0.749578084407142,1.989322105877781,-0.030578654931201005,0.49957375096131407,-0.5725754390962432,-0.773350018403477,0,1,0.0,1.0,0.0
0.7286690472586853,-1.0494189734702772,0.6763512561913253,-0.20308317293484437,0.749578084407142,1.989322105877781,-0.04413366083976825,0.49957375096131407,-0.5725754390962432,-0.8003524658928816,0,1,0.0,1.0,0.0
-1.434844424031525,1.8654857724838243,-0.4752547907699211,-0.6753909658035029,-1.4015763435061848,-1.2852650561482974,-0.11190869038260452,-1.2999551205845528,-1.0619745431184298,0.18081700566088446,1,0,1.0,0.0,0.0
-1.434844424031525,1.8654857724838243,-0.4752547907699211,-0.6753909658035029,-1.4015763435061848,-1.0717050238422487,-0.11190869038260452,-1.2999551205845528,-1.0619745431184298,0.9899334738445819,1,0,0.0,0.0,1.0
-1.434844424031525,1.8654857724838243,-0.4752547907699211,-0.6753909658035029,-1.4015763435061848,-0.9293316689715498,-0.11190869038260452,-1.2999551205845528,-1.0619745431184298,2.2492432581902917,1,0,0.0,0.0,1.0
-0.35308768838641985,-1.1587618728309794,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,0.35202852486474173,-0.06672533735404701,-0.7435126540209058,-0.7226671573361004,-1.1804951865147262,2,1,0.0,0.0,1.0
-0.25474616696413754,-1.1587618728309794,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,-0.0039048623120058992,-0.05317033144547976,-0.7435126540209058,-0.7226671573361004,-1.0924386395515364,2,1,0.0,1.0,0.0
-0.25474616696413754,-1.1587618728309794,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,0.35202852486474173,-0.05317033144547976,-0.7435126540209058,-0.7226671573361004,-1.0251012598780627,2,1,0.0,1.0,0.0
-0.25474616696413754,-1.1587618728309794,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,0.35202852486474173,-0.048651996142624006,-0.7435126540209058,-0.7226671573361004,-0.9385566670679963,2,1,0.0,1.0,0.0
-0.25474616696413754,-1.1587618728309794,-0.09138610844950565,-0.20308317293484437,-0.11088368675818869,0.35202852486474173,-0.05317033144547976,-0.7435126540209058,-0.7226671573361004,-0.8465295967383785,2,1,0.0,1.0,0.0
-0.05806312411957298,0.3134421531932883,1.4440886208321562,1.213840205671131,2.040270741155138,1.9181354284424315,-0.05317033144547976,2.5969572321190197,1.5476708578211027,1.0916225766383871,0,1,0.0,1.0,0.0
-0.05806312411957298,-0.42610655867438574,1.4440886208321562,1.213840205671131,2.040270741155138,2.3452554930545286,-0.04413366083976825,2.5969572321190197,1.5476708578211027,0.3931771346678416,0,1,0.0,0.0,1.0
-0.05806312411957298,0.3134421531932883,1.4440886208321562,1.213840205671131,2.040270741155138,1.989322105877781,-0.04413366083976825,2.5969572321190197,1.5476708578211027,0.5037958755766365,0,1,0.0,1.0,0.0
-0.05806312411957298,0.3134421531932883,1.4440886208321562,1.213840205671131,2.040270741155138,2.0605087833131304,-0.04413366083976825,2.5969572321190197,1.5476708578211027,0.7904543339811027,0,1,0.0,0.0,1.0
1.318718175792379,-0.7037934432106845,1.0602199385117408,0.26922461993381414,-0.11088368675818869,0.13846849255869317,-0.07576200795975851,-0.6930058920579595,-0.5122415077197563,0.32742487613990073,2,0,0.0,0.0,1.0
1.318718175792379,-0.7037934432106845,1.0602199385117408,0.26922461993381414,-0.11088368675818869,0.2808418474293922,0.009901748080983389,-0.6930058920579595,-0.5122415077197563,-0.6884924977607266,2,0,0.0,0.0,1.0
1.318718175792379,-0.7037934432106845,1.0602199385117408,0.26922461993381414,-0.11088368675818869,0.13846849255869317,0.009901748080983389,-0.6930058920579595,-0.5122415077197563,-0.42066762205395153,2,0,0.0,0.0,1.0
1.318718175792379,0.03792519274278789,1.0602199385117408,0.26922461993381414,-0.11088368675818869,0.13846849255869317,-0.08479867856547,-0.6930058920579595,-0.5122415077197563,-0.618021925565684,2,0,0.0,0.0,1.0
1.318718175792379,0.03792519274278789,1.0602199385117408,0.26922461993381414,-0.11088368675818869,0.13846849255869317,-0.07576200795975851,-0.6930058920579595,-0.5122415077197563,0.01968516474871825,2,0,0.0,0.0,1.0
1.318718175792379,-0.7037934432106845,1.0602199385117408,0.26922461993381414,-0.11088368675818869,0.20965516999404268,-0.07576200795975851,-0.6930058920579595,-0.5122415077197563,1.0187856721950164,2,0,0.0,0.0,1.0
-0.4514292098087021,-0.4428324516079854,1.4440886208321562,1.213840205671131,1.6100398555724726,2.274068815619179,-0.08479867856547,1.6431685991750067,1.3481952681491711,0.6870107432818773,2,1,0.0,0.0,1.0
-0.25474616696413754,0.03792519274278789,-0.8591234730903367,-1.1476987586721614,-0.9713454579235193,-0.6445849592301517,-0.10287201977689302,0.004280542631376754,-0.6638719699590073,2.3682409451760327,2,1,0.0,0.0,1.0
-0.25474616696413754,-0.09722420780305562,-0.8591234730903367,-1.1476987586721614,-0.9713454579235193,-0.5022116043594526,-0.10287201977689302,0.004280542631376754,-0.6638719699590073,2.824418996405889,2,1,0.0,0.0,1.0
-0.25474616696413754,-0.09722420780305562,-0.8591234730903367,-1.1476987586721614,-0.9713454579235193,-0.35983824948875354,-0.10287201977689302,0.004280542631376754,-0.6638719699590073,-1.0007827233093578,2,1,0.0,0.0,1.0
-0.25474616696413754,-0.09722420780305562,-0.8591234730903367,-1.1476987586721614,-0.9713454579235193,-0.7157716366655011,-0.10287201977689302,0.004280542631376754,-0.6638719699590073,0.2397642305896419,2,1,0.0,0.0,1.0
-0.25474616696413754,-0.09722420780305562,-0.8591234730903367,-1.1476987586721614,-0.9713454579235193,-0.8581449915362003,-0.10287201977689302,0.004280542631376754,-0.6638719699590073,-1.0899947763605637,2,1,0.0,0.0,1.0
-0.25474616696413754,-0.09722420780305562,-0.8591234730903367,-1.1476987586721614,-0.9713454579235193,-0.6445849592301517,-0.10287201977689302,0.004280542631376754,-0.6638719699590073,-0.43572545224974696,2,1,0.0,0.0,1.0
0.5319860044141207,-0.6250326181556629,0.2924825738709098,-1.1476987586721614,-0.11088368675818869,0.5655885571707904,-0.09383534917118151,-0.9348633841095413,-0.15574008231195197,-0.971855657263209,2,1,0.0,0.0,1.0
0.5319860044141207,0.03792519274278789,0.2924825738709098,-1.1476987586721614,-0.11088368675818869,0.35202852486474173,-0.08479867856547,-0.9348633841095413,-0.15574008231195197,-0.8926707858830953,2,1,0.0,0.0,1.0
0.5319860044141207,0.03792519274278789,0.2924825738709098,-1.1476987586721614,-0.11088368675818869,0.35202852486474173,-0.08931701386832576,-0.9348633841095413,-0.15574008231195197,-0.23502499406915306,2,1,0.0,0.0,1.0
0.5319860044141207,-0.6250326181556629,0.2924825738709098,-1.1476987586721614,-0.11088368675818869,0.35202852486474173,-0.08028034326261427,-0.9348633841095413,-0.15574008231195197,-0.74702008455727,2,1,0.0,0.0,1.0
0.5319860044141207,-0.6250326181556629,0.2924825738709098,-1.1476987586721614,-0.11088368675818869,0.35202852486474173,-0.08479867856547,-0.9348633841095413,-0.15574008231195197,-0.9879314640348313,2,1,0.0,0.0,1.0
0.23696144014727388,-0.3269845503440364,1.8279573031525718,1.213840205671131,1.1798089699898073,2.9147489125373247,-0.07124367265690276,1.1605584504897828,1.1824569498636095,0.43371072851537285,0,1,0.0,1.0,0.0
0.23696144014727388,-0.42610655867438574,1.8279573031525718,1.213840205671131,1.1798089699898073,2.9147489125373247,-0.06672533735404701,1.1605584504897828,1.1824569498636095,0.9803323261921149,0,1,0.0,0.0,1.0
0.23696144014727388,-0.3269845503440364,1.8279573031525718,1.213840205671131,1.1798089699898073,2.9147489125373247,-0.06672533735404701,1.1605584504897828,1.1824569498636095,-0.30421905562474555,0,1,0.0,1.0,0.0
0.23696144014727388,-0.3269845503440364,1.8279573031525718,1.213840205671131,1.1798089699898073,2.9147489125373247,-0.07576200795975851,1.1605584504897828,1.1824569498636095,0.07035862777189372,0,1,0.0,1.0,0.0
0.33530296156955613,-0.3269845503440364,1.8279573031525718,1.213840205671131,1.1798089699898073,2.9147489125373247,-0.08028034326261427,1.1605584504897828,1.1824569498636095,-0.040531988529558756,0,1,0.0,1.0,0.0
2.007108825748355,-0.821580230605719,-1.6268608377311675,-0.20308317293484437,-0.541114572340854,-1.1428917012775983,-0.12546369629117177,-0.9199255583057682,-0.6774323806956175,-1.2362658540297944,1,0,1.0,0.0,0.0
2.007108825748355,-0.821580230605719,-1.6268608377311675,-0.20308317293484437,-0.541114572340854,-1.0717050238422487,-0.10739035507974877,-0.9199255583057682,-0.6774323806956175,-0.8214131473010683,1,0,1.0,0.0,0.0
